dteday,season,yr,mnth,holiday,weekday,workingday,casual,registered,cnt
2011-01-01,1,2011,1,0,6,0,331,654,985
2011-01-02,1,2011,1,0,0,0,131,670,801
2011-01-03,1,2011,1,0,1,1,120,1229,1349
2011-01-04,1,2011,1,0,2,1,108,1454,1562
2011-01-05,1,2011,1,0,3,1,82,1518,1600
2011-01-06,1,2011,1,0,4,1,88,1518,1606
2011-01-07,1,2011,1,0,5,1,148,1362,1510
2011-01-08,1,2011,1,0,6,0,68,891,959
2011-01-09,1,2011,1,0,0,0,54,768,822
2011-01-10,1,2011,1,0,1,1,41,1280,1321
2011-01-11,1,2011,1,0,2,1,43,1220,1263
2011-01-12,1,2011,1,0,3,1,25,1137,1162
2011-01-13,1,2011,1,0,4,1,38,1368,1406
2011-01-14,1,2011,1,0,5,1,54,1367,1421
2011-01-15,1,2011,1,0,6,0,222,1026,1248
2011-01-16,1,2011,1,0,0,0,251,953,1204
2011-01-17,1,2011,1,1,1,0,117,883,1000
2011-01-18,1,2011,1,0,2,1,9,674,683
2011-01-19,1,2011,1,0,3,1,78,1572,1650
2011-01-20,1,2011,1,0,4,1,83,1844,1927
2011-01-21,1,2011,1,0,5,1,75,1468,1543
2011-01-22,1,2011,1,0,6,0,93,888,981
2011-01-23,1,2011,1,0,0,0,150,836,986
2011-01-24,1,2011,1,0,1,1,86,1330,1416
2011-01-25,1,2011,1,0,2,1,186,1799,1985
2011-01-26,1,2011,1,0,3,1,34,472,506
2011-01-27,1,2011,1,0,4,1,15,416,431
2011-01-28,1,2011,1,0,5,1,38,1129,1167
2011-01-29,1,2011,1,0,6,0,123,975,1098
2011-01-30,1,2011,1,0,0,0,140,956,1096
2011-01-31,1,2011,1,0,1,1,42,1459,1501
2011-02-01,1,2011,2,0,2,1,47,1313,1360
2011-02-02,1,2011,2,0,3,1,72,1454,1526
2011-02-03,1,2011,2,0,4,1,61,1489,1550
2011-02-04,1,2011,2,0,5,1,88,1620,1708
2011-02-05,1,2011,2,0,6,0,100,905,1005
2011-02-06,1,2011,2,0,0,0,354,1269,1623
2011-02-07,1,2011,2,0,1,1,120,1592,1712
2011-02-08,1,2011,2,0,2,1,64,1466,1530
2011-02-09,1,2011,2,0,3,1,53,1552,1605
2011-02-10,1,2011,2,0,4,1,47,1491,1538
2011-02-11,1,2011,2,0,5,1,149,1597,1746
2011-02-12,1,2011,2,0,6,0,288,1184,1472
2011-02-13,1,2011,2,0,0,0,397,1192,1589
2011-02-14,1,2011,2,0,1,1,208,1705,1913
2011-02-15,1,2011,2,0,2,1,140,1675,1815
2011-02-16,1,2011,2,0,3,1,218,1897,2115
2011-02-17,1,2011,2,0,4,1,259,2216,2475
2011-02-18,1,2011,2,0,5,1,579,2348,2927
2011-02-19,1,2011,2,0,6,0,532,1103,1635
2011-02-20,1,2011,2,0,0,0,639,1173,1812
2011-02-21,1,2011,2,1,1,0,195,912,1107
2011-02-22,1,2011,2,0,2,1,74,1376,1450
2011-02-23,1,2011,2,0,3,1,139,1778,1917
2011-02-24,1,2011,2,0,4,1,100,1707,1807
2011-02-25,1,2011,2,0,5,1,120,1341,1461
2011-02-26,1,2011,2,0,6,0,424,1545,1969
2011-02-27,1,2011,2,0,0,0,694,1708,2402
2011-02-28,1,2011,2,0,1,1,81,1365,1446
2011-03-01,1,2011,3,0,2,1,137,1714,1851
2011-03-02,1,2011,3,0,3,1,231,1903,2134
2011-03-03,1,2011,3,0,4,1,123,1562,1685
2011-03-04,1,2011,3,0,5,1,214,1730,1944
2011-03-05,1,2011,3,0,6,0,640,1437,2077
2011-03-06,1,2011,3,0,0,0,114,491,605
2011-03-07,1,2011,3,0,1,1,244,1628,1872
2011-03-08,1,2011,3,0,2,1,316,1817,2133
2011-03-09,1,2011,3,0,3,1,191,1700,1891
2011-03-10,1,2011,3,0,4,1,46,577,623
2011-03-11,1,2011,3,0,5,1,247,1730,1977
2011-03-12,1,2011,3,0,6,0,724,1408,2132
2011-03-13,1,2011,3,0,0,0,982,1435,2417
2011-03-14,1,2011,3,0,1,1,359,1687,2046
2011-03-15,1,2011,3,0,2,1,289,1767,2056
2011-03-16,1,2011,3,0,3,1,321,1871,2192
2011-03-17,1,2011,3,0,4,1,424,2320,2744
2011-03-18,1,2011,3,0,5,1,884,2355,3239
2011-03-19,1,2011,3,0,6,0,1424,1693,3117
2011-03-20,1,2011,3,0,0,0,1047,1424,2471
2011-03-21,2,2011,3,0,1,1,401,1676,2077
2011-03-22,2,2011,3,0,2,1,460,2243,2703
2011-03-23,2,2011,3,0,3,1,203,1918,2121
2011-03-24,2,2011,3,0,4,1,166,1699,1865
2011-03-25,2,2011,3,0,5,1,300,1910,2210
2011-03-26,2,2011,3,0,6,0,981,1515,2496
2011-03-27,2,2011,3,0,0,0,472,1221,1693
2011-03-28,2,2011,3,0,1,1,222,1806,2028
2011-03-29,2,2011,3,0,2,1,317,2108,2425
2011-03-30,2,2011,3,0,3,1,168,1368,1536
2011-03-31,2,2011,3,0,4,1,179,1506,1685
2011-04-01,2,2011,4,0,5,1,307,1920,2227
2011-04-02,2,2011,4,0,6,0,898,1354,2252
2011-04-03,2,2011,4,0,0,0,1651,1598,3249
2011-04-04,2,2011,4,0,1,1,734,2381,3115
2011-04-05,2,2011,4,0,2,1,167,1628,1795
2011-04-06,2,2011,4,0,3,1,413,2395,2808
2011-04-07,2,2011,4,0,4,1,571,2570,3141
2011-04-08,2,2011,4,0,5,1,172,1299,1471
2011-04-09,2,2011,4,0,6,0,879,1576,2455
2011-04-10,2,2011,4,0,0,0,1188,1707,2895
2011-04-11,2,2011,4,0,1,1,855,2493,3348
2011-04-12,2,2011,4,0,2,1,257,1777,2034
2011-04-13,2,2011,4,0,3,1,209,1953,2162
2011-04-14,2,2011,4,0,4,1,529,2738,3267
2011-04-15,2,2011,4,1,5,0,642,2484,3126
2011-04-16,2,2011,4,0,6,0,121,674,795
2011-04-17,2,2011,4,0,0,0,1558,2186,3744
2011-04-18,2,2011,4,0,1,1,669,2760,3429
2011-04-19,2,2011,4,0,2,1,409,2795,3204
2011-04-20,2,2011,4,0,3,1,613,3331,3944
2011-04-21,2,2011,4,0,4,1,745,3444,4189
2011-04-22,2,2011,4,0,5,1,177,1506,1683
2011-04-23,2,2011,4,0,6,0,1462,2574,4036
2011-04-24,2,2011,4,0,0,0,1710,2481,4191
2011-04-25,2,2011,4,0,1,1,773,3300,4073
2011-04-26,2,2011,4,0,2,1,678,3722,4400
2011-04-27,2,2011,4,0,3,1,547,3325,3872
2011-04-28,2,2011,4,0,4,1,569,3489,4058
2011-04-29,2,2011,4,0,5,1,878,3717,4595
2011-04-30,2,2011,4,0,6,0,1965,3347,5312
2011-05-01,2,2011,5,0,0,0,1138,2213,3351
2011-05-02,2,2011,5,0,1,1,847,3554,4401
2011-05-03,2,2011,5,0,2,1,603,3848,4451
2011-05-04,2,2011,5,0,3,1,255,2378,2633
2011-05-05,2,2011,5,0,4,1,614,3819,4433
2011-05-06,2,2011,5,0,5,1,894,3714,4608
2011-05-07,2,2011,5,0,6,0,1612,3102,4714
2011-05-08,2,2011,5,0,0,0,1401,2932,4333
2011-05-09,2,2011,5,0,1,1,664,3698,4362
2011-05-10,2,2011,5,0,2,1,694,4109,4803
2011-05-11,2,2011,5,0,3,1,550,3632,4182
2011-05-12,2,2011,5,0,4,1,695,4169,4864
2011-05-13,2,2011,5,0,5,1,692,3413,4105
2011-05-14,2,2011,5,0,6,0,902,2507,3409
2011-05-15,2,2011,5,0,0,0,1582,2971,4553
2011-05-16,2,2011,5,0,1,1,773,3185,3958
2011-05-17,2,2011,5,0,2,1,678,3445,4123
2011-05-18,2,2011,5,0,3,1,536,3319,3855
2011-05-19,2,2011,5,0,4,1,735,3840,4575
2011-05-20,2,2011,5,0,5,1,909,4008,4917
2011-05-21,2,2011,5,0,6,0,2258,3547,5805
2011-05-22,2,2011,5,0,0,0,1576,3084,4660
2011-05-23,2,2011,5,0,1,1,836,3438,4274
2011-05-24,2,2011,5,0,2,1,659,3833,4492
2011-05-25,2,2011,5,0,3,1,740,4238,4978
2011-05-26,2,2011,5,0,4,1,758,3919,4677
2011-05-27,2,2011,5,0,5,1,871,3808,4679
2011-05-28,2,2011,5,0,6,0,2001,2757,4758
2011-05-29,2,2011,5,0,0,0,2355,2433,4788
2011-05-30,2,2011,5,1,1,0,1549,2549,4098
2011-05-31,2,2011,5,0,2,1,673,3309,3982
2011-06-01,2,2011,6,0,3,1,513,3461,3974
2011-06-02,2,2011,6,0,4,1,736,4232,4968
2011-06-03,2,2011,6,0,5,1,898,4414,5312
2011-06-04,2,2011,6,0,6,0,1869,3473,5342
2011-06-05,2,2011,6,0,0,0,1685,3221,4906
2011-06-06,2,2011,6,0,1,1,673,3875,4548
2011-06-07,2,2011,6,0,2,1,763,4070,4833
2011-06-08,2,2011,6,0,3,1,676,3725,4401
2011-06-09,2,2011,6,0,4,1,563,3352,3915
2011-06-10,2,2011,6,0,5,1,815,3771,4586
2011-06-11,2,2011,6,0,6,0,1729,3237,4966
2011-06-12,2,2011,6,0,0,0,1467,2993,4460
2011-06-13,2,2011,6,0,1,1,863,4157,5020
2011-06-14,2,2011,6,0,2,1,727,4164,4891
2011-06-15,2,2011,6,0,3,1,769,4411,5180
2011-06-16,2,2011,6,0,4,1,545,3222,3767
2011-06-17,2,2011,6,0,5,1,863,3981,4844
2011-06-18,2,2011,6,0,6,0,1807,3312,5119
2011-06-19,2,2011,6,0,0,0,1639,3105,4744
2011-06-20,2,2011,6,0,1,1,699,3311,4010
2011-06-21,3,2011,6,0,2,1,774,4061,4835
2011-06-22,3,2011,6,0,3,1,661,3846,4507
2011-06-23,3,2011,6,0,4,1,746,4044,4790
2011-06-24,3,2011,6,0,5,1,969,4022,4991
2011-06-25,3,2011,6,0,6,0,1782,3420,5202
2011-06-26,3,2011,6,0,0,0,1920,3385,5305
2011-06-27,3,2011,6,0,1,1,854,3854,4708
2011-06-28,3,2011,6,0,2,1,732,3916,4648
2011-06-29,3,2011,6,0,3,1,848,4377,5225
2011-06-30,3,2011,6,0,4,1,1027,4488,5515
2011-07-01,3,2011,7,0,5,1,1246,4116,5362
2011-07-02,3,2011,7,0,6,0,2204,2915,5119
2011-07-03,3,2011,7,0,0,0,2282,2367,4649
2011-07-04,3,2011,7,1,1,0,3065,2978,6043
2011-07-05,3,2011,7,0,2,1,1031,3634,4665
2011-07-06,3,2011,7,0,3,1,784,3845,4629
2011-07-07,3,2011,7,0,4,1,754,3838,4592
2011-07-08,3,2011,7,0,5,1,692,3348,4040
2011-07-09,3,2011,7,0,6,0,1988,3348,5336
2011-07-10,3,2011,7,0,0,0,1743,3138,4881
2011-07-11,3,2011,7,0,1,1,723,3363,4086
2011-07-12,3,2011,7,0,2,1,662,3596,4258
2011-07-13,3,2011,7,0,3,1,748,3594,4342
2011-07-14,3,2011,7,0,4,1,888,4196,5084
2011-07-15,3,2011,7,0,5,1,1318,4220,5538
2011-07-16,3,2011,7,0,6,0,2418,3505,5923
2011-07-17,3,2011,7,0,0,0,2006,3296,5302
2011-07-18,3,2011,7,0,1,1,841,3617,4458
2011-07-19,3,2011,7,0,2,1,752,3789,4541
2011-07-20,3,2011,7,0,3,1,644,3688,4332
2011-07-21,3,2011,7,0,4,1,632,3152,3784
2011-07-22,3,2011,7,0,5,1,562,2825,3387
2011-07-23,3,2011,7,0,6,0,987,2298,3285
2011-07-24,3,2011,7,0,0,0,1050,2556,3606
2011-07-25,3,2011,7,0,1,1,568,3272,3840
2011-07-26,3,2011,7,0,2,1,750,3840,4590
2011-07-27,3,2011,7,0,3,1,755,3901,4656
2011-07-28,3,2011,7,0,4,1,606,3784,4390
2011-07-29,3,2011,7,0,5,1,670,3176,3846
2011-07-30,3,2011,7,0,6,0,1559,2916,4475
2011-07-31,3,2011,7,0,0,0,1524,2778,4302
2011-08-01,3,2011,8,0,1,1,729,3537,4266
2011-08-02,3,2011,8,0,2,1,801,4044,4845
2011-08-03,3,2011,8,0,3,1,467,3107,3574
2011-08-04,3,2011,8,0,4,1,799,3777,4576
2011-08-05,3,2011,8,0,5,1,1023,3843,4866
2011-08-06,3,2011,8,0,6,0,1521,2773,4294
2011-08-07,3,2011,8,0,0,0,1298,2487,3785
2011-08-08,3,2011,8,0,1,1,846,3480,4326
2011-08-09,3,2011,8,0,2,1,907,3695,4602
2011-08-10,3,2011,8,0,3,1,884,3896,4780
2011-08-11,3,2011,8,0,4,1,812,3980,4792
2011-08-12,3,2011,8,0,5,1,1051,3854,4905
2011-08-13,3,2011,8,0,6,0,1504,2646,4150
2011-08-14,3,2011,8,0,0,0,1338,2482,3820
2011-08-15,3,2011,8,0,1,1,775,3563,4338
2011-08-16,3,2011,8,0,2,1,721,4004,4725
2011-08-17,3,2011,8,0,3,1,668,4026,4694
2011-08-18,3,2011,8,0,4,1,639,3166,3805
2011-08-19,3,2011,8,0,5,1,797,3356,4153
2011-08-20,3,2011,8,0,6,0,1914,3277,5191
2011-08-21,3,2011,8,0,0,0,1249,2624,3873
2011-08-22,3,2011,8,0,1,1,833,3925,4758
2011-08-23,3,2011,8,0,2,1,1281,4614,5895
2011-08-24,3,2011,8,0,3,1,949,4181,5130
2011-08-25,3,2011,8,0,4,1,435,3107,3542
2011-08-26,3,2011,8,0,5,1,768,3893,4661
2011-08-27,3,2011,8,0,6,0,226,889,1115
2011-08-28,3,2011,8,0,0,0,1415,2919,4334
2011-08-29,3,2011,8,0,1,1,729,3905,4634
2011-08-30,3,2011,8,0,2,1,775,4429,5204
2011-08-31,3,2011,8,0,3,1,688,4370,5058
2011-09-01,3,2011,9,0,4,1,783,4332,5115
2011-09-02,3,2011,9,0,5,1,875,3852,4727
2011-09-03,3,2011,9,0,6,0,1935,2549,4484
2011-09-04,3,2011,9,0,0,0,2521,2419,4940
2011-09-05,3,2011,9,1,1,0,1236,2115,3351
2011-09-06,3,2011,9,0,2,1,204,2506,2710
2011-09-07,3,2011,9,0,3,1,118,1878,1996
2011-09-08,3,2011,9,0,4,1,153,1689,1842
2011-09-09,3,2011,9,0,5,1,417,3127,3544
2011-09-10,3,2011,9,0,6,0,1750,3595,5345
2011-09-11,3,2011,9,0,0,0,1633,3413,5046
2011-09-12,3,2011,9,0,1,1,690,4023,4713
2011-09-13,3,2011,9,0,2,1,701,4062,4763
2011-09-14,3,2011,9,0,3,1,647,4138,4785
2011-09-15,3,2011,9,0,4,1,428,3231,3659
2011-09-16,3,2011,9,0,5,1,742,4018,4760
2011-09-17,3,2011,9,0,6,0,1434,3077,4511
2011-09-18,3,2011,9,0,0,0,1353,2921,4274
2011-09-19,3,2011,9,0,1,1,691,3848,4539
2011-09-20,3,2011,9,0,2,1,438,3203,3641
2011-09-21,3,2011,9,0,3,1,539,3813,4352
2011-09-22,3,2011,9,0,4,1,555,4240,4795
2011-09-23,4,2011,9,0,5,1,258,2137,2395
2011-09-24,4,2011,9,0,6,0,1776,3647,5423
2011-09-25,4,2011,9,0,0,0,1544,3466,5010
2011-09-26,4,2011,9,0,1,1,684,3946,4630
2011-09-27,4,2011,9,0,2,1,477,3643,4120
2011-09-28,4,2011,9,0,3,1,480,3427,3907
2011-09-29,4,2011,9,0,4,1,653,4186,4839
2011-09-30,4,2011,9,0,5,1,830,4372,5202
2011-10-01,4,2011,10,0,6,0,480,1949,2429
2011-10-02,4,2011,10,0,0,0,616,2302,2918
2011-10-03,4,2011,10,0,1,1,330,3240,3570
2011-10-04,4,2011,10,0,2,1,486,3970,4456
2011-10-05,4,2011,10,0,3,1,559,4267,4826
2011-10-06,4,2011,10,0,4,1,639,4126,4765
2011-10-07,4,2011,10,0,5,1,949,4036,4985
2011-10-08,4,2011,10,0,6,0,2235,3174,5409
2011-10-09,4,2011,10,0,0,0,2397,3114,5511
2011-10-10,4,2011,10,1,1,0,1514,3603,5117
2011-10-11,4,2011,10,0,2,1,667,3896,4563
2011-10-12,4,2011,10,0,3,1,217,2199,2416
2011-10-13,4,2011,10,0,4,1,290,2623,2913
2011-10-14,4,2011,10,0,5,1,529,3115,3644
2011-10-15,4,2011,10,0,6,0,1899,3318,5217
2011-10-16,4,2011,10,0,0,0,1748,3293,5041
2011-10-17,4,2011,10,0,1,1,713,3857,4570
2011-10-18,4,2011,10,0,2,1,637,4111,4748
2011-10-19,4,2011,10,0,3,1,254,2170,2424
2011-10-20,4,2011,10,0,4,1,471,3724,4195
2011-10-21,4,2011,10,0,5,1,676,3628,4304
2011-10-22,4,2011,10,0,6,0,1499,2809,4308
2011-10-23,4,2011,10,0,0,0,1619,2762,4381
2011-10-24,4,2011,10,0,1,1,699,3488,4187
2011-10-25,4,2011,10,0,2,1,695,3992,4687
2011-10-26,4,2011,10,0,3,1,404,3490,3894
2011-10-27,4,2011,10,0,4,1,240,2419,2659
2011-10-28,4,2011,10,0,5,1,456,3291,3747
2011-10-29,4,2011,10,0,6,0,57,570,627
2011-10-30,4,2011,10,0,0,0,885,2446,3331
2011-10-31,4,2011,10,0,1,1,362,3307,3669
2011-11-01,4,2011,11,0,2,1,410,3658,4068
2011-11-02,4,2011,11,0,3,1,370,3816,4186
2011-11-03,4,2011,11,0,4,1,318,3656,3974
2011-11-04,4,2011,11,0,5,1,470,3576,4046
2011-11-05,4,2011,11,0,6,0,1156,2770,3926
2011-11-06,4,2011,11,0,0,0,952,2697,3649
2011-11-07,4,2011,11,0,1,1,373,3662,4035
2011-11-08,4,2011,11,0,2,1,376,3829,4205
2011-11-09,4,2011,11,0,3,1,305,3804,4109
2011-11-10,4,2011,11,0,4,1,190,2743,2933
2011-11-11,4,2011,11,1,5,0,440,2928,3368
2011-11-12,4,2011,11,0,6,0,1275,2792,4067
2011-11-13,4,2011,11,0,0,0,1004,2713,3717
2011-11-14,4,2011,11,0,1,1,595,3891,4486
2011-11-15,4,2011,11,0,2,1,449,3746,4195
2011-11-16,4,2011,11,0,3,1,145,1672,1817
2011-11-17,4,2011,11,0,4,1,139,2914,3053
2011-11-18,4,2011,11,0,5,1,245,3147,3392
2011-11-19,4,2011,11,0,6,0,943,2720,3663
2011-11-20,4,2011,11,0,0,0,787,2733,3520
2011-11-21,4,2011,11,0,1,1,220,2545,2765
2011-11-22,4,2011,11,0,2,1,69,1538,1607
2011-11-23,4,2011,11,0,3,1,112,2454,2566
2011-11-24,4,2011,11,1,4,0,560,935,1495
2011-11-25,4,2011,11,0,5,1,1095,1697,2792
2011-11-26,4,2011,11,0,6,0,1249,1819,3068
2011-11-27,4,2011,11,0,0,0,810,2261,3071
2011-11-28,4,2011,11,0,1,1,253,3614,3867
2011-11-29,4,2011,11,0,2,1,96,2818,2914
2011-11-30,4,2011,11,0,3,1,188,3425,3613
2011-12-01,4,2011,12,0,4,1,182,3545,3727
2011-12-02,4,2011,12,0,5,1,268,3672,3940
2011-12-03,4,2011,12,0,6,0,706,2908,3614
2011-12-04,4,2011,12,0,0,0,634,2851,3485
2011-12-05,4,2011,12,0,1,1,233,3578,3811
2011-12-06,4,2011,12,0,2,1,126,2468,2594
2011-12-07,4,2011,12,0,3,1,50,655,705
2011-12-08,4,2011,12,0,4,1,150,3172,3322
2011-12-09,4,2011,12,0,5,1,261,3359,3620
2011-12-10,4,2011,12,0,6,0,502,2688,3190
2011-12-11,4,2011,12,0,0,0,377,2366,2743
2011-12-12,4,2011,12,0,1,1,143,3167,3310
2011-12-13,4,2011,12,0,2,1,155,3368,3523
2011-12-14,4,2011,12,0,3,1,178,3562,3740
2011-12-15,4,2011,12,0,4,1,181,3528,3709
2011-12-16,4,2011,12,0,5,1,178,3399,3577
2011-12-17,4,2011,12,0,6,0,275,2464,2739
2011-12-18,4,2011,12,0,0,0,220,2211,2431
2011-12-19,4,2011,12,0,1,1,260,3143,3403
2011-12-20,4,2011,12,0,2,1,216,3534,3750
2011-12-21,1,2011,12,0,3,1,107,2553,2660
2011-12-22,1,2011,12,0,4,1,227,2841,3068
2011-12-23,1,2011,12,0,5,1,163,2046,2209
2011-12-24,1,2011,12,0,6,0,155,856,1011
2011-12-25,1,2011,12,0,0,0,303,451,754
2011-12-26,1,2011,12,1,1,0,430,887,1317
2011-12-27,1,2011,12,0,2,1,103,1059,1162
2011-12-28,1,2011,12,0,3,1,255,2047,2302
2011-12-29,1,2011,12,0,4,1,254,2169,2423
2011-12-30,1,2011,12,0,5,1,491,2508,2999
2011-12-31,1,2011,12,0,6,0,665,1820,2485
2012-01-01,1,2012,1,0,0,0,686,1608,2294
2012-01-02,1,2012,1,1,1,0,244,1707,1951
2012-01-03,1,2012,1,0,2,1,89,2147,2236
2012-01-04,1,2012,1,0,3,1,95,2273,2368
2012-01-05,1,2012,1,0,4,1,140,3132,3272
2012-01-06,1,2012,1,0,5,1,307,3791,4098
2012-01-07,1,2012,1,0,6,0,1070,3451,4521
2012-01-08,1,2012,1,0,0,0,599,2826,3425
2012-01-09,1,2012,1,0,1,1,106,2270,2376
2012-01-10,1,2012,1,0,2,1,173,3425,3598
2012-01-11,1,2012,1,0,3,1,92,2085,2177
2012-01-12,1,2012,1,0,4,1,269,3828,4097
2012-01-13,1,2012,1,0,5,1,174,3040,3214
2012-01-14,1,2012,1,0,6,0,333,2160,2493
2012-01-15,1,2012,1,0,0,0,284,2027,2311
2012-01-16,1,2012,1,1,1,0,217,2081,2298
2012-01-17,1,2012,1,0,2,1,127,2808,2935
2012-01-18,1,2012,1,0,3,1,109,3267,3376
2012-01-19,1,2012,1,0,4,1,130,3162,3292
2012-01-20,1,2012,1,0,5,1,115,3048,3163
2012-01-21,1,2012,1,0,6,0,67,1234,1301
2012-01-22,1,2012,1,0,0,0,196,1781,1977
2012-01-23,1,2012,1,0,1,1,145,2287,2432
2012-01-24,1,2012,1,0,2,1,439,3900,4339
2012-01-25,1,2012,1,0,3,1,467,3803,4270
2012-01-26,1,2012,1,0,4,1,244,3831,4075
2012-01-27,1,2012,1,0,5,1,269,3187,3456
2012-01-28,1,2012,1,0,6,0,775,3248,4023
2012-01-29,1,2012,1,0,0,0,558,2685,3243
2012-01-30,1,2012,1,0,1,1,126,3498,3624
2012-01-31,1,2012,1,0,2,1,324,4185,4509
2012-02-01,1,2012,2,0,3,1,304,4275,4579
2012-02-02,1,2012,2,0,4,1,190,3571,3761
2012-02-03,1,2012,2,0,5,1,310,3841,4151
2012-02-04,1,2012,2,0,6,0,384,2448,2832
2012-02-05,1,2012,2,0,0,0,318,2629,2947
2012-02-06,1,2012,2,0,1,1,206,3578,3784
2012-02-07,1,2012,2,0,2,1,199,4176,4375
2012-02-08,1,2012,2,0,3,1,109,2693,2802
2012-02-09,1,2012,2,0,4,1,163,3667,3830
2012-02-10,1,2012,2,0,5,1,227,3604,3831
2012-02-11,1,2012,2,0,6,0,192,1977,2169
2012-02-12,1,2012,2,0,0,0,73,1456,1529
2012-02-13,1,2012,2,0,1,1,94,3328,3422
2012-02-14,1,2012,2,0,2,1,135,3787,3922
2012-02-15,1,2012,2,0,3,1,141,4028,4169
2012-02-16,1,2012,2,0,4,1,74,2931,3005
2012-02-17,1,2012,2,0,5,1,349,3805,4154
2012-02-18,1,2012,2,0,6,0,1435,2883,4318
2012-02-19,1,2012,2,0,0,0,618,2071,2689
2012-02-20,1,2012,2,1,1,0,502,2627,3129
2012-02-21,1,2012,2,0,2,1,163,3614,3777
2012-02-22,1,2012,2,0,3,1,394,4379,4773
2012-02-23,1,2012,2,0,4,1,516,4546,5062
2012-02-24,1,2012,2,0,5,1,246,3241,3487
2012-02-25,1,2012,2,0,6,0,317,2415,2732
2012-02-26,1,2012,2,0,0,0,515,2874,3389
2012-02-27,1,2012,2,0,1,1,253,4069,4322
2012-02-28,1,2012,2,0,2,1,229,4134,4363
2012-02-29,1,2012,2,0,3,1,65,1769,1834
2012-03-01,1,2012,3,0,4,1,325,4665,4990
2012-03-02,1,2012,3,0,5,1,246,2948,3194
2012-03-03,1,2012,3,0,6,0,956,3110,4066
2012-03-04,1,2012,3,0,0,0,710,2713,3423
2012-03-05,1,2012,3,0,1,1,203,3130,3333
2012-03-06,1,2012,3,0,2,1,221,3735,3956
2012-03-07,1,2012,3,0,3,1,432,4484,4916
2012-03-08,1,2012,3,0,4,1,486,4896,5382
2012-03-09,1,2012,3,0,5,1,447,4122,4569
2012-03-10,1,2012,3,0,6,0,968,3150,4118
2012-03-11,1,2012,3,0,0,0,1658,3253,4911
2012-03-12,1,2012,3,0,1,1,838,4460,5298
2012-03-13,1,2012,3,0,2,1,762,5085,5847
2012-03-14,1,2012,3,0,3,1,997,5315,6312
2012-03-15,1,2012,3,0,4,1,1005,5187,6192
2012-03-16,1,2012,3,0,5,1,548,3830,4378
2012-03-17,1,2012,3,0,6,0,3155,4681,7836
2012-03-18,1,2012,3,0,0,0,2207,3685,5892
2012-03-19,1,2012,3,0,1,1,982,5171,6153
2012-03-20,1,2012,3,0,2,1,1051,5042,6093
2012-03-21,2,2012,3,0,3,1,1122,5108,6230
2012-03-22,2,2012,3,0,4,1,1334,5537,6871
2012-03-23,2,2012,3,0,5,1,2469,5893,8362
2012-03-24,2,2012,3,0,6,0,1033,2339,3372
2012-03-25,2,2012,3,0,0,0,1532,3464,4996
2012-03-26,2,2012,3,0,1,1,795,4763,5558
2012-03-27,2,2012,3,0,2,1,531,4571,5102
2012-03-28,2,2012,3,0,3,1,674,5024,5698
2012-03-29,2,2012,3,0,4,1,834,5299,6133
2012-03-30,2,2012,3,0,5,1,796,4663,5459
2012-03-31,2,2012,3,0,6,0,2301,3934,6235
2012-04-01,2,2012,4,0,0,0,2347,3694,6041
2012-04-02,2,2012,4,0,1,1,1208,4728,5936
2012-04-03,2,2012,4,0,2,1,1348,5424,6772
2012-04-04,2,2012,4,0,3,1,1058,5378,6436
2012-04-05,2,2012,4,0,4,1,1192,5265,6457
2012-04-06,2,2012,4,0,5,1,1807,4653,6460
2012-04-07,2,2012,4,0,6,0,3252,3605,6857
2012-04-08,2,2012,4,0,0,0,2230,2939,5169
2012-04-09,2,2012,4,0,1,1,905,4680,5585
2012-04-10,2,2012,4,0,2,1,819,5099,5918
2012-04-11,2,2012,4,0,3,1,482,4380,4862
2012-04-12,2,2012,4,0,4,1,663,4746,5409
2012-04-13,2,2012,4,0,5,1,1252,5146,6398
2012-04-14,2,2012,4,0,6,0,2795,4665,7460
2012-04-15,2,2012,4,0,0,0,2846,4286,7132
2012-04-16,2,2012,4,1,1,0,1198,5172,6370
2012-04-17,2,2012,4,0,2,1,989,5702,6691
2012-04-18,2,2012,4,0,3,1,347,4020,4367
2012-04-19,2,2012,4,0,4,1,846,5719,6565
2012-04-20,2,2012,4,0,5,1,1340,5950,7290
2012-04-21,2,2012,4,0,6,0,2541,4083,6624
2012-04-22,2,2012,4,0,0,0,120,907,1027
2012-04-23,2,2012,4,0,1,1,195,3019,3214
2012-04-24,2,2012,4,0,2,1,518,5115,5633
2012-04-25,2,2012,4,0,3,1,655,5541,6196
2012-04-26,2,2012,4,0,4,1,475,4551,5026
2012-04-27,2,2012,4,0,5,1,1014,5219,6233
2012-04-28,2,2012,4,0,6,0,1120,3100,4220
2012-04-29,2,2012,4,0,0,0,2229,4075,6304
2012-04-30,2,2012,4,0,1,1,665,4907,5572
2012-05-01,2,2012,5,0,2,1,653,5087,5740
2012-05-02,2,2012,5,0,3,1,667,5502,6169
2012-05-03,2,2012,5,0,4,1,764,5657,6421
2012-05-04,2,2012,5,0,5,1,1069,5227,6296
2012-05-05,2,2012,5,0,6,0,2496,4387,6883
2012-05-06,2,2012,5,0,0,0,2135,4224,6359
2012-05-07,2,2012,5,0,1,1,1008,5265,6273
2012-05-08,2,2012,5,0,2,1,738,4990,5728
2012-05-09,2,2012,5,0,3,1,620,4097,4717
2012-05-10,2,2012,5,0,4,1,1026,5546,6572
